scenario_id,case,forcing_policy,year,species_group,fair_input_hint,current_proxy_value,proxy_units,current_status,readiness_score_0_1,priority,publication_gap,next_dataset,paper_use_rule
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2071,ZEC_and_net_negative_response,zero-emissions commitment and net-negative response diagnostic,,,missing,0.0,P0,ZEC and net-negative temperature-response behavior are not separated from the forcing screen.,ZEC and net-negative response experiment set for AETHER net-zero and drawdown cases,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,net_CO2_proxy,CO2 emissions/removals,-7.455933,GtCO2/year,provisional_proxy,0.62,P0,"Net CO2 is a derived pulse, not separated into fossil, industrial, land-use, and removal streams.","annual fossil/industrial CO2, land-use CO2, and removals by pathway and region",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,gross_CDR_by_method,negative CO2 emissions by removal method,-7.766597,GtCO2/year,provisional_proxy,0.62,P0,"Gross removal is not split by DACCS, mineralization, ocean alkalinity, BECCS, biochar, afforestation, or direct ocean CDR.","method-specific annual gross removal, durability, leakage, and MRV-adjusted crediting traces",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,fossil_industrial_CO2,CO2 fossil and industrial emissions,0.0,GtCO2/year,provisional_proxy,0.62,P0,"Positive emissions are scenario-level totals, not sector-specific fossil and industrial traces.","sectoral fossil/industrial emissions pathways under no-AETHER, rebound, and net-zero cases",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,land_use_CO2,land-use CO2 emissions,,,missing,0.0,P0,"Land-use CO2 is missing even though BECCS, afforestation, biomass supply, and land footprints matter.",land-use emissions and removals by land-intensive pathway,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,CH4,methane emissions or concentration,0.396,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P0,Methane is buried inside aggregate non-CO2 forcing.,"CH4 baseline, mitigation, leakage, agriculture, fossil, and rebound trajectories",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,N2O,nitrous oxide emissions or concentration,0.396,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P0,Nitrous oxide is buried inside aggregate non-CO2 forcing and may move with bioenergy and land-use cases.,"N2O baseline and mitigation pathways, including bioenergy and agriculture interactions",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,halogenated_gases,F-gases and ozone-depleting substances,0.396,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P1,Halogenated gases are not separated from aggregate non-CO2 forcing.,species-level F-gas and ODS pathways or imported assessed scenario trajectories,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,ozone_precursors,"NOx, CO, VOC emissions",0.396,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P1,Tropospheric ozone chemistry is not represented.,"NOx, CO, and VOC pathways or assessed scenario imports",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,SO2_aerosol_precursor,sulfur dioxide emissions,-0.084,W/m2 aggregate aerosol forcing,aggregate_placeholder,0.35,P0,"Aerosol cooling is an aggregate forcing path, not precursor-emissions chemistry.","SO2 emissions by energy, industry, and cleanup scenario",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,black_carbon,BC emissions,-0.084,W/m2 aggregate aerosol forcing,aggregate_placeholder,0.35,P1,Black-carbon forcing is not separated from aggregate aerosol forcing.,BC emissions or assessed scenario imports,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,organic_carbon,OC emissions,-0.084,W/m2 aggregate aerosol forcing,aggregate_placeholder,0.35,P1,Organic-carbon forcing is not separated from aggregate aerosol forcing.,OC emissions or assessed scenario imports,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,ammonia_nitrate,NH3 and nitrate aerosol precursors,,,missing,0.0,P1,Nitrate aerosol chemistry and ammonia precursors are missing.,NH3 and nitrate-relevant precursor pathways,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,land_use_albedo_forcing,land-use forcing,,,missing,0.0,P1,Land-use albedo and biogeophysical response are missing.,"land-use forcing by afforestation, biomass, solar/industrial land, and materials footprints",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,lifecycle_species_trace,"CO2, CH4, N2O lifecycle emissions",,,missing,0.0,P0,"Lifecycle emissions are route-level CO2e stress tests, not annual species traces.","pathway-specific LCA time series with CO2, CH4, N2O, replacement, recycling, and decommissioning",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,historical_spinup_state,"historical emissions, concentrations, forcing, and temperature initialization",1.136592,deg C screening initial state,provisional_proxy,0.62,P0,"The 2026 initialization is a screening state, not a full historical reconstruction.","historical emissions, concentration, forcing, and observed-temperature spin-up through 2026",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2072,ZEC_and_net_negative_response,zero-emissions commitment and net-negative response diagnostic,,,missing,0.0,P0,ZEC and net-negative temperature-response behavior are not separated from the forcing screen.,ZEC and net-negative response experiment set for AETHER net-zero and drawdown cases,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,net_CO2_proxy,CO2 emissions/removals,-7.303022,GtCO2/year,provisional_proxy,0.62,P0,"Net CO2 is a derived pulse, not separated into fossil, industrial, land-use, and removal streams.","annual fossil/industrial CO2, land-use CO2, and removals by pathway and region",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,gross_CDR_by_method,negative CO2 emissions by removal method,-7.607315,GtCO2/year,provisional_proxy,0.62,P0,"Gross removal is not split by DACCS, mineralization, ocean alkalinity, BECCS, biochar, afforestation, or direct ocean CDR.","method-specific annual gross removal, durability, leakage, and MRV-adjusted crediting traces",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,fossil_industrial_CO2,CO2 fossil and industrial emissions,0.0,GtCO2/year,provisional_proxy,0.62,P0,"Positive emissions are scenario-level totals, not sector-specific fossil and industrial traces.","sectoral fossil/industrial emissions pathways under no-AETHER, rebound, and net-zero cases",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,land_use_CO2,land-use CO2 emissions,,,missing,0.0,P0,"Land-use CO2 is missing even though BECCS, afforestation, biomass supply, and land footprints matter.",land-use emissions and removals by land-intensive pathway,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,CH4,methane emissions or concentration,0.389,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P0,Methane is buried inside aggregate non-CO2 forcing.,"CH4 baseline, mitigation, leakage, agriculture, fossil, and rebound trajectories",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,N2O,nitrous oxide emissions or concentration,0.389,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P0,Nitrous oxide is buried inside aggregate non-CO2 forcing and may move with bioenergy and land-use cases.,"N2O baseline and mitigation pathways, including bioenergy and agriculture interactions",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,halogenated_gases,F-gases and ozone-depleting substances,0.389,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P1,Halogenated gases are not separated from aggregate non-CO2 forcing.,species-level F-gas and ODS pathways or imported assessed scenario trajectories,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,ozone_precursors,"NOx, CO, VOC emissions",0.389,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P1,Tropospheric ozone chemistry is not represented.,"NOx, CO, and VOC pathways or assessed scenario imports",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,SO2_aerosol_precursor,sulfur dioxide emissions,-0.081,W/m2 aggregate aerosol forcing,aggregate_placeholder,0.35,P0,"Aerosol cooling is an aggregate forcing path, not precursor-emissions chemistry.","SO2 emissions by energy, industry, and cleanup scenario",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,black_carbon,BC emissions,-0.081,W/m2 aggregate aerosol forcing,aggregate_placeholder,0.35,P1,Black-carbon forcing is not separated from aggregate aerosol forcing.,BC emissions or assessed scenario imports,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,organic_carbon,OC emissions,-0.081,W/m2 aggregate aerosol forcing,aggregate_placeholder,0.35,P1,Organic-carbon forcing is not separated from aggregate aerosol forcing.,OC emissions or assessed scenario imports,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,ammonia_nitrate,NH3 and nitrate aerosol precursors,,,missing,0.0,P1,Nitrate aerosol chemistry and ammonia precursors are missing.,NH3 and nitrate-relevant precursor pathways,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,land_use_albedo_forcing,land-use forcing,,,missing,0.0,P1,Land-use albedo and biogeophysical response are missing.,"land-use forcing by afforestation, biomass, solar/industrial land, and materials footprints",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,lifecycle_species_trace,"CO2, CH4, N2O lifecycle emissions",,,missing,0.0,P0,"Lifecycle emissions are route-level CO2e stress tests, not annual species traces.","pathway-specific LCA time series with CO2, CH4, N2O, replacement, recycling, and decommissioning",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,historical_spinup_state,"historical emissions, concentrations, forcing, and temperature initialization",1.135209,deg C screening initial state,provisional_proxy,0.62,P0,"The 2026 initialization is a screening state, not a full historical reconstruction.","historical emissions, concentration, forcing, and observed-temperature spin-up through 2026",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2073,ZEC_and_net_negative_response,zero-emissions commitment and net-negative response diagnostic,,,missing,0.0,P0,ZEC and net-negative temperature-response behavior are not separated from the forcing screen.,ZEC and net-negative response experiment set for AETHER net-zero and drawdown cases,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,net_CO2_proxy,CO2 emissions/removals,-7.161239,GtCO2/year,provisional_proxy,0.62,P0,"Net CO2 is a derived pulse, not separated into fossil, industrial, land-use, and removal streams.","annual fossil/industrial CO2, land-use CO2, and removals by pathway and region",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,gross_CDR_by_method,negative CO2 emissions by removal method,-7.459623,GtCO2/year,provisional_proxy,0.62,P0,"Gross removal is not split by DACCS, mineralization, ocean alkalinity, BECCS, biochar, afforestation, or direct ocean CDR.","method-specific annual gross removal, durability, leakage, and MRV-adjusted crediting traces",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,fossil_industrial_CO2,CO2 fossil and industrial emissions,0.0,GtCO2/year,provisional_proxy,0.62,P0,"Positive emissions are scenario-level totals, not sector-specific fossil and industrial traces.","sectoral fossil/industrial emissions pathways under no-AETHER, rebound, and net-zero cases",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,land_use_CO2,land-use CO2 emissions,,,missing,0.0,P0,"Land-use CO2 is missing even though BECCS, afforestation, biomass supply, and land footprints matter.",land-use emissions and removals by land-intensive pathway,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,CH4,methane emissions or concentration,0.382,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P0,Methane is buried inside aggregate non-CO2 forcing.,"CH4 baseline, mitigation, leakage, agriculture, fossil, and rebound trajectories",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,N2O,nitrous oxide emissions or concentration,0.382,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P0,Nitrous oxide is buried inside aggregate non-CO2 forcing and may move with bioenergy and land-use cases.,"N2O baseline and mitigation pathways, including bioenergy and agriculture interactions",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,halogenated_gases,F-gases and ozone-depleting substances,0.382,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P1,Halogenated gases are not separated from aggregate non-CO2 forcing.,species-level F-gas and ODS pathways or imported assessed scenario trajectories,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,ozone_precursors,"NOx, CO, VOC emissions",0.382,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P1,Tropospheric ozone chemistry is not represented.,"NOx, CO, and VOC pathways or assessed scenario imports",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,SO2_aerosol_precursor,sulfur dioxide emissions,-0.078,W/m2 aggregate aerosol forcing,aggregate_placeholder,0.35,P0,"Aerosol cooling is an aggregate forcing path, not precursor-emissions chemistry.","SO2 emissions by energy, industry, and cleanup scenario",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,black_carbon,BC emissions,-0.078,W/m2 aggregate aerosol forcing,aggregate_placeholder,0.35,P1,Black-carbon forcing is not separated from aggregate aerosol forcing.,BC emissions or assessed scenario imports,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,organic_carbon,OC emissions,-0.078,W/m2 aggregate aerosol forcing,aggregate_placeholder,0.35,P1,Organic-carbon forcing is not separated from aggregate aerosol forcing.,OC emissions or assessed scenario imports,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,ammonia_nitrate,NH3 and nitrate aerosol precursors,,,missing,0.0,P1,Nitrate aerosol chemistry and ammonia precursors are missing.,NH3 and nitrate-relevant precursor pathways,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,land_use_albedo_forcing,land-use forcing,,,missing,0.0,P1,Land-use albedo and biogeophysical response are missing.,"land-use forcing by afforestation, biomass, solar/industrial land, and materials footprints",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,lifecycle_species_trace,"CO2, CH4, N2O lifecycle emissions",,,missing,0.0,P0,"Lifecycle emissions are route-level CO2e stress tests, not annual species traces.","pathway-specific LCA time series with CO2, CH4, N2O, replacement, recycling, and decommissioning",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,historical_spinup_state,"historical emissions, concentrations, forcing, and temperature initialization",1.133865,deg C screening initial state,provisional_proxy,0.62,P0,"The 2026 initialization is a screening state, not a full historical reconstruction.","historical emissions, concentration, forcing, and observed-temperature spin-up through 2026",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2074,ZEC_and_net_negative_response,zero-emissions commitment and net-negative response diagnostic,,,missing,0.0,P0,ZEC and net-negative temperature-response behavior are not separated from the forcing screen.,ZEC and net-negative response experiment set for AETHER net-zero and drawdown cases,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,net_CO2_proxy,CO2 emissions/removals,-7.029075,GtCO2/year,provisional_proxy,0.62,P0,"Net CO2 is a derived pulse, not separated into fossil, industrial, land-use, and removal streams.","annual fossil/industrial CO2, land-use CO2, and removals by pathway and region",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,gross_CDR_by_method,negative CO2 emissions by removal method,-7.321953,GtCO2/year,provisional_proxy,0.62,P0,"Gross removal is not split by DACCS, mineralization, ocean alkalinity, BECCS, biochar, afforestation, or direct ocean CDR.","method-specific annual gross removal, durability, leakage, and MRV-adjusted crediting traces",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,fossil_industrial_CO2,CO2 fossil and industrial emissions,0.0,GtCO2/year,provisional_proxy,0.62,P0,"Positive emissions are scenario-level totals, not sector-specific fossil and industrial traces.","sectoral fossil/industrial emissions pathways under no-AETHER, rebound, and net-zero cases",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,land_use_CO2,land-use CO2 emissions,,,missing,0.0,P0,"Land-use CO2 is missing even though BECCS, afforestation, biomass supply, and land footprints matter.",land-use emissions and removals by land-intensive pathway,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,CH4,methane emissions or concentration,0.375,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P0,Methane is buried inside aggregate non-CO2 forcing.,"CH4 baseline, mitigation, leakage, agriculture, fossil, and rebound trajectories",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,N2O,nitrous oxide emissions or concentration,0.375,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P0,Nitrous oxide is buried inside aggregate non-CO2 forcing and may move with bioenergy and land-use cases.,"N2O baseline and mitigation pathways, including bioenergy and agriculture interactions",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,halogenated_gases,F-gases and ozone-depleting substances,0.375,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P1,Halogenated gases are not separated from aggregate non-CO2 forcing.,species-level F-gas and ODS pathways or imported assessed scenario trajectories,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,ozone_precursors,"NOx, CO, VOC emissions",0.375,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P1,Tropospheric ozone chemistry is not represented.,"NOx, CO, and VOC pathways or assessed scenario imports",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,SO2_aerosol_precursor,sulfur dioxide emissions,-0.075,W/m2 aggregate aerosol forcing,aggregate_placeholder,0.35,P0,"Aerosol cooling is an aggregate forcing path, not precursor-emissions chemistry.","SO2 emissions by energy, industry, and cleanup scenario",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,black_carbon,BC emissions,-0.075,W/m2 aggregate aerosol forcing,aggregate_placeholder,0.35,P1,Black-carbon forcing is not separated from aggregate aerosol forcing.,BC emissions or assessed scenario imports,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,organic_carbon,OC emissions,-0.075,W/m2 aggregate aerosol forcing,aggregate_placeholder,0.35,P1,Organic-carbon forcing is not separated from aggregate aerosol forcing.,OC emissions or assessed scenario imports,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,ammonia_nitrate,NH3 and nitrate aerosol precursors,,,missing,0.0,P1,Nitrate aerosol chemistry and ammonia precursors are missing.,NH3 and nitrate-relevant precursor pathways,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,land_use_albedo_forcing,land-use forcing,,,missing,0.0,P1,Land-use albedo and biogeophysical response are missing.,"land-use forcing by afforestation, biomass, solar/industrial land, and materials footprints",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,lifecycle_species_trace,"CO2, CH4, N2O lifecycle emissions",,,missing,0.0,P0,"Lifecycle emissions are route-level CO2e stress tests, not annual species traces.","pathway-specific LCA time series with CO2, CH4, N2O, replacement, recycling, and decommissioning",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,historical_spinup_state,"historical emissions, concentrations, forcing, and temperature initialization",1.132551,deg C screening initial state,provisional_proxy,0.62,P0,"The 2026 initialization is a screening state, not a full historical reconstruction.","historical emissions, concentration, forcing, and observed-temperature spin-up through 2026",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2075,ZEC_and_net_negative_response,zero-emissions commitment and net-negative response diagnostic,,,missing,0.0,P0,ZEC and net-negative temperature-response behavior are not separated from the forcing screen.,ZEC and net-negative response experiment set for AETHER net-zero and drawdown cases,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,net_CO2_proxy,CO2 emissions/removals,-6.905252,GtCO2/year,provisional_proxy,0.62,P0,"Net CO2 is a derived pulse, not separated into fossil, industrial, land-use, and removal streams.","annual fossil/industrial CO2, land-use CO2, and removals by pathway and region",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,gross_CDR_by_method,negative CO2 emissions by removal method,-7.192971,GtCO2/year,provisional_proxy,0.62,P0,"Gross removal is not split by DACCS, mineralization, ocean alkalinity, BECCS, biochar, afforestation, or direct ocean CDR.","method-specific annual gross removal, durability, leakage, and MRV-adjusted crediting traces",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,fossil_industrial_CO2,CO2 fossil and industrial emissions,0.0,GtCO2/year,provisional_proxy,0.62,P0,"Positive emissions are scenario-level totals, not sector-specific fossil and industrial traces.","sectoral fossil/industrial emissions pathways under no-AETHER, rebound, and net-zero cases",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,land_use_CO2,land-use CO2 emissions,,,missing,0.0,P0,"Land-use CO2 is missing even though BECCS, afforestation, biomass supply, and land footprints matter.",land-use emissions and removals by land-intensive pathway,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,CH4,methane emissions or concentration,0.368,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P0,Methane is buried inside aggregate non-CO2 forcing.,"CH4 baseline, mitigation, leakage, agriculture, fossil, and rebound trajectories",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,N2O,nitrous oxide emissions or concentration,0.368,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P0,Nitrous oxide is buried inside aggregate non-CO2 forcing and may move with bioenergy and land-use cases.,"N2O baseline and mitigation pathways, including bioenergy and agriculture interactions",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,halogenated_gases,F-gases and ozone-depleting substances,0.368,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P1,Halogenated gases are not separated from aggregate non-CO2 forcing.,species-level F-gas and ODS pathways or imported assessed scenario trajectories,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,ozone_precursors,"NOx, CO, VOC emissions",0.368,W/m2 aggregate non-CO2 forcing,aggregate_placeholder,0.35,P1,Tropospheric ozone chemistry is not represented.,"NOx, CO, and VOC pathways or assessed scenario imports",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,SO2_aerosol_precursor,sulfur dioxide emissions,-0.072,W/m2 aggregate aerosol forcing,aggregate_placeholder,0.35,P0,"Aerosol cooling is an aggregate forcing path, not precursor-emissions chemistry.","SO2 emissions by energy, industry, and cleanup scenario",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,black_carbon,BC emissions,-0.072,W/m2 aggregate aerosol forcing,aggregate_placeholder,0.35,P1,Black-carbon forcing is not separated from aggregate aerosol forcing.,BC emissions or assessed scenario imports,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,organic_carbon,OC emissions,-0.072,W/m2 aggregate aerosol forcing,aggregate_placeholder,0.35,P1,Organic-carbon forcing is not separated from aggregate aerosol forcing.,OC emissions or assessed scenario imports,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,ammonia_nitrate,NH3 and nitrate aerosol precursors,,,missing,0.0,P1,Nitrate aerosol chemistry and ammonia precursors are missing.,NH3 and nitrate-relevant precursor pathways,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,land_use_albedo_forcing,land-use forcing,,,missing,0.0,P1,Land-use albedo and biogeophysical response are missing.,"land-use forcing by afforestation, biomass, solar/industrial land, and materials footprints",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,lifecycle_species_trace,"CO2, CH4, N2O lifecycle emissions",,,missing,0.0,P0,"Lifecycle emissions are route-level CO2e stress tests, not annual species traces.","pathway-specific LCA time series with CO2, CH4, N2O, replacement, recycling, and decommissioning",do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,historical_spinup_state,"historical emissions, concentrations, forcing, and temperature initialization",1.131259,deg C screening initial state,provisional_proxy,0.62,P0,"The 2026 initialization is a screening state, not a full historical reconstruction.","historical emissions, concentration, forcing, and observed-temperature spin-up through 2026",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2076,ZEC_and_net_negative_response,zero-emissions commitment and net-negative response diagnostic,,,missing,0.0,P0,ZEC and net-negative temperature-response behavior are not separated from the forcing screen.,ZEC and net-negative response experiment set for AETHER net-zero and drawdown cases,do not use as species-emissions result
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2077,net_CO2_proxy,CO2 emissions/removals,-6.788685,GtCO2/year,provisional_proxy,0.62,P0,"Net CO2 is a derived pulse, not separated into fossil, industrial, land-use, and removal streams.","annual fossil/industrial CO2, land-use CO2, and removals by pathway and region",diagnostic handoff only
aether_net_zero_2050__active_full_forcing_management,aether_net_zero_2050,active_full_forcing_management,2077,gross_CDR_by_method,negative CO2 emissions by removal method,-7.071546,GtCO2/year,provisional_proxy,0.62,P0,"Gross removal is not split by DACCS, mineralization, ocean alkalinity, BECCS, biochar, afforestation, or direct ocean CDR.","method-specific annual gross removal, durability, leakage, and MRV-adjusted crediting traces",diagnostic handoff only
